date,open1,high1,low1,close1,preclose1,open2,high2,low2,close2,preclose2,open3,high3,low3,close3,preclose3,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2006-12-15,2255.24,2275.49,2241.199,2273.908,2249.11,2255.24,2275.49,2241.199,2273.908,2249.11,2255.24,2275.49,2241.199,2273.908,2249.11,6061194900,40412388744,0.027377,1,1.102563,,,,,0
2006-12-18,2277.282,2335.234,2277.282,2332.434,2273.908,2277.282,2335.234,2277.282,2332.434,2273.908,2277.282,2335.234,2277.282,2332.434,2273.908,7825219300,52385973039,0.035342,1,2.573812,,,,,0
2006-12-19,2342.18,2381.634,2315.985,2364.177,2332.434,2342.18,2381.634,2315.985,2364.177,2332.434,2342.18,2381.634,2315.985,2364.177,2332.434,8705492800,56275481965,0.039296,1,1.360935,,,,,0
2006-12-20,2356.262,2381.132,2332.927,2373.205,2364.177,2356.262,2381.132,2332.927,2373.205,2364.177,2356.262,2381.132,2332.927,2373.205,2364.177,7829893500,49596491202,0.035275,1,0.38187,,,,,0
2006-12-21,2372.464,2386.824,2339.909,2342.938,2373.205,2372.464,2386.824,2339.909,2342.938,2373.205,2372.464,2386.824,2339.909,2342.938,2373.205,8318255100,53018987601,0.037423,1,-1.275368,,,,,0
2006-12-22,2334.273,2366.694,2321.922,2343.668,2342.938,2334.273,2366.694,2321.922,2343.668,2342.938,2334.273,2366.694,2321.922,2343.668,2342.938,7048462000,46072199864,0.03151,1,0.031157,,,,,0
2006-12-25,2350.128,2452.429,2350.128,2435.762,2343.668,2350.128,2452.429,2350.128,2435.762,2343.668,2350.128,2452.429,2350.128,2435.762,2343.668,7393945000,47815717698,0.033044,1,3.929481,,,,,0
2006-12-26,2437.854,2505.697,2424.936,2479.732,2435.762,2437.854,2505.697,2424.936,2479.732,2435.762,2437.854,2505.697,2424.936,2479.732,2435.762,7226149200,44811517142,0.032255,1,1.805184,,,,,0
2006-12-27,2478.063,2538.663,2461.071,2536.387,2479.732,2478.063,2538.663,2461.071,2536.387,2479.732,2478.063,2538.663,2461.071,2536.387,2479.732,7211821800,45140881899,0.032149,1,2.284724,,,,,0
2006-12-28,2538.952,2611.791,2530.331,2567.594,2536.387,2538.952,2611.791,2530.331,2567.594,2536.387,2538.952,2611.791,2530.331,2567.594,2536.387,7871894100,50519293382,0.035088,1,1.230373,,,,,0
2006-12-29,2585.417,2698.904,2585.417,2675.474,2567.594,2585.417,2698.904,2585.417,2675.474,2567.594,2585.417,2698.904,2585.417,2675.474,2567.594,8676901200,59092790033,0.038657,1,4.201604,,,,,0
2007-1-4,2728.188,2847.615,2684.818,2715.719,2675.474,2728.188,2847.615,2684.818,2715.719,2675.474,2728.188,2847.615,2684.818,2715.719,2675.474,12015602100,83945528497,0.053416,1,1.504215,,,,,0
2007-1-5,2668.577,2685.804,2617.019,2641.334,2715.719,2668.577,2685.804,2617.019,2641.334,2715.719,2668.577,2685.804,2617.019,2641.334,2715.719,10615562500,70128701946,0.047002,1,-2.739054,,,,,0
2007-1-8,2621.068,2708.444,2620.625,2707.199,2641.334,2621.068,2708.444,2620.625,2707.199,2641.334,2621.068,2708.444,2620.625,2707.199,2641.334,10681324400,72165879323,0.047268,1,2.493626,,,,,0
2007-1-9,2711.049,2809.394,2691.36,2807.804,2707.199,2711.049,2809.394,2691.36,2807.804,2707.199,2711.049,2809.394,2691.36,2807.804,2707.199,11075126700,86221973459,0.049009,1,3.716202,,,,,0
2007-1-10,2838.113,2841.741,2770.988,2825.576,2807.804,2838.113,2841.741,2770.988,2825.576,2807.804,2838.113,2841.741,2770.988,2825.576,2807.804,11176936500,79050663277,0.049444,1,0.632949,,,,,0
2007-1-11,2819.367,2841.18,2763.886,2770.11,2825.576,2819.367,2841.18,2763.886,2770.11,2825.576,2819.367,2841.18,2763.886,2770.11,2825.576,12159871700,83986726356,0.053744,1,-1.962992,,,,,0
2007-1-12,2745.321,2782.025,2652.578,2668.11,2770.11,2745.321,2782.025,2652.578,2668.11,2770.11,2745.321,2782.025,2652.578,2668.11,2770.11,10730376800,73434040960,0.047398,1,-3.682164,,,,,0
2007-1-15,2660.07,2795.331,2658.879,2794.701,2668.11,2660.07,2795.331,2658.879,2794.701,2668.11,2660.07,2795.331,2658.879,2794.701,2668.11,9176156100,66939481014,0.040513,1,4.744587,,,,,0
2007-1-16,2818.663,2830.803,2757.205,2821.017,2794.701,2818.663,2830.803,2757.205,2821.017,2794.701,2818.663,2830.803,2757.205,2821.017,2794.701,11117857400,83325769117,0.049028,1,0.941645,,,,,0
2007-1-17,2828.401,2870.422,2742.588,2778.9,2821.017,2828.401,2870.422,2742.588,2778.9,2821.017,2828.401,2870.422,2742.588,2778.9,2821.017,12737748000,96777586649,0.056168,1,-1.492979,,,,,0
2007-1-18,2760.944,2784.043,2679.705,2756.983,2778.9,2760.944,2784.043,2679.705,2756.983,2778.9,2760.944,2784.043,2679.705,2756.983,2778.9,11231395600,84133817342,0.049441,1,-0.788693,,,,,0
2007-1-19,2761.886,2833.454,2761.886,2832.207,2756.983,2761.886,2833.454,2761.886,2832.207,2756.983,2761.886,2833.454,2761.886,2832.207,2756.983,12206189400,89644076225,0.053697,1,2.728494,,,,,0
2007-1-22,2857.896,2934.647,2857.896,2933.19,2832.207,2857.896,2934.647,2857.896,2933.19,2832.207,2857.896,2934.647,2857.896,2933.19,2832.207,13857609000,1.03E+11,0.060949,1,3.56552,,,,,0
2007-1-23,2964.687,2970.685,2851.919,2949.144,2933.19,2964.687,2970.685,2851.919,2949.144,2933.19,2964.687,2970.685,2851.919,2949.144,2933.19,14279180300,1.09E+11,0.062585,1,0.543916,,,,,0
2007-1-24,2955.424,2994.282,2927.721,2975.129,2949.144,2955.424,2994.282,2927.721,2975.129,2949.144,2955.424,2994.282,2927.721,2975.129,2949.144,12205679000,97516182441,0.053409,1,0.881099,,,,,0
2007-1-25,2946.504,2947.149,2853.822,2857.365,2975.129,2946.504,2947.149,2853.822,2857.365,2975.129,2946.504,2947.149,2853.822,2857.365,2975.129,11719721500,92960236867,0.051272,1,-3.958279,,,,,0
2007-1-26,2805.956,2905.984,2720.827,2882.558,2857.365,2805.956,2905.984,2720.827,2882.558,2857.365,2805.956,2905.984,2720.827,2882.558,2857.365,10959913100,84624396154,0.047947,1,0.88169,,,,,0
2007-1-29,2897.254,2954.336,2885.861,2945.263,2882.558,2897.254,2954.336,2885.861,2945.263,2882.558,2897.254,2954.336,2885.861,2945.263,2882.558,11206790600,89180334010,0.048528,1,2.175319,,,,,0
2007-1-30,2959.398,2980.51,2901.762,2930.562,2945.263,2959.398,2980.51,2901.762,2930.562,2945.263,2959.398,2980.51,2901.762,2930.562,2945.263,11193172100,87664383237,0.048469,1,-0.499138,,,,,0
2007-1-31,2926.075,2929.646,2766.747,2786.335,2930.562,2926.075,2929.646,2766.747,2786.335,2930.562,2926.075,2929.646,2766.747,2786.335,2930.562,11426597000,86136968623,0.049478,1,-4.921481,,,,,0
2007-2-1,2744.814,2801.689,2706.291,2785.432,2786.335,2744.814,2801.689,2706.291,2785.432,2786.335,2744.814,2801.689,2706.291,2785.432,2786.335,9344353100,69672869134,0.040374,1,-0.032411,,,,,0
2007-2-2,2791.49,2796.436,2666.862,2673.212,2785.432,2791.49,2796.436,2666.862,2673.212,2785.432,2791.49,2796.436,2666.862,2673.212,2785.432,8544623600,65092192877,0.036919,1,-4.028818,,,,,0
2007-2-5,2658.074,2672.352,2610.331,2612.537,2673.212,2658.074,2672.352,2610.331,2612.537,2673.212,2658.074,2672.352,2610.331,2612.537,2673.212,6922451200,54541808882,0.02991,1,-2.269734,,,,,0
2007-2-6,2612.839,2677.042,2541.525,2675.697,2612.537,2612.839,2677.042,2541.525,2675.697,2612.537,2612.839,2677.042,2541.525,2675.697,2612.537,8662995000,68761575726,0.037424,1,2.41757,,,,,0
2007-2-7,2688.96,2745.387,2681.329,2716.175,2675.697,2688.96,2745.387,2681.329,2716.175,2675.697,2688.96,2745.387,2681.329,2716.175,2675.697,9488376400,77315160642,0.04099,1,1.512803,,,,,0
2007-2-8,2725.14,2751.162,2691.268,2737.732,2716.175,2725.14,2751.162,2691.268,2737.732,2716.175,2725.14,2751.162,2691.268,2737.732,2716.175,8843429500,69597596590,0.038175,1,0.793649,,,,,0
2007-2-9,2741.48,2747.944,2704.365,2730.386,2737.732,2741.48,2747.944,2704.365,2730.386,2737.732,2741.48,2747.944,2704.365,2730.386,2737.732,8087443800,62974673347,0.034867,1,-0.268322,,,,,0
2007-2-12,2729.836,2807.51,2728.783,2807.174,2730.386,2729.836,2807.51,2728.783,2807.174,2730.386,2729.836,2807.51,2728.783,2807.174,2730.386,7900940300,63455731244,0.03402,1,2.812353,,,,,0
2007-2-13,2819.138,2835.089,2801.313,2831.872,2807.174,2819.138,2835.089,2801.313,2831.872,2807.174,2819.138,2835.089,2801.313,2831.872,2807.174,7900167100,62209741474,0.033987,1,0.879817,,,,,0
2007-2-14,2836.819,2915.063,2823.382,2905.093,2831.872,2836.819,2915.063,2823.382,2905.093,2831.872,2836.819,2915.063,2823.382,2905.093,2831.872,9404455500,74326325650,0.04039,1,2.585602,,,,,0
2007-2-15,2923.666,2994.622,2923.666,2993.008,2905.093,2923.666,2994.622,2923.666,2993.008,2905.093,2923.666,2994.622,2923.666,2993.008,2905.093,10883117700,86918918792,0.046734,1,3.026238,,,,,0
2007-2-16,3018.18,3036.346,2975.827,2998.474,2993.008,3018.18,3036.346,2975.827,2998.474,2993.008,3018.18,3036.346,2975.827,2998.474,2993.008,11792172200,94064924161,0.050516,1,0.182628,,,,,0
2007-2-26,2999.086,3041.336,2960.745,3040.599,2998.474,2999.086,3041.336,2960.745,3040.599,2998.474,2999.086,3041.336,2960.745,3040.599,2998.474,11205699200,91054567401,0.047861,1,1.404881,,,,,0
2007-2-27,3048.829,3049.771,2763.395,2771.791,3040.599,3048.829,3049.771,2763.395,2771.791,3040.599,3048.829,3049.771,2763.395,2771.791,3040.599,16137566300,1.29E+11,0.068837,1,-8.84063,,,,,0
2007-2-28,2734.595,2888.899,2732.884,2881.073,2771.791,2734.595,2888.899,2732.884,2881.073,2771.791,2734.595,2888.899,2732.884,2881.073,2771.791,12147916800,95421808405,0.051803,1,3.942649,,,,,0
2007-3-1,2877.203,2878.355,2760.912,2797.19,2881.073,2877.203,2878.355,2760.912,2797.19,2881.073,2877.203,2878.355,2760.912,2797.19,2881.073,12736486000,1.07E+11,0.054226,1,-2.911521,,,,,0
2007-3-2,2792.941,2846.158,2777.796,2831.526,2797.19,2792.941,2846.158,2777.796,2831.526,2797.19,2792.941,2846.158,2777.796,2831.526,2797.19,9394396500,74931594366,0.039976,1,1.227515,,,,,0
2007-3-5,2827.675,2858.441,2723.065,2785.306,2831.526,2827.675,2858.441,2723.065,2785.306,2831.526,2827.675,2858.441,2723.065,2785.306,2831.526,10691058400,84960180835,0.045487,1,-1.632334,,,,,0
2007-3-6,2776.167,2866.332,2756.961,2840.175,2785.306,2776.167,2866.332,2756.961,2840.175,2785.306,2776.167,2866.332,2756.961,2840.175,2785.306,7704048600,63993290649,0.032744,1,1.96995,,,,,0
2007-3-7,2851.747,2911.416,2849.648,2896.594,2840.175,2851.747,2911.416,2849.648,2896.594,2840.175,2851.747,2911.416,2849.648,2896.594,2840.175,8791393000,73844900602,0.037304,1,1.98646,,,,,0
2007-3-8,2904.185,2928.803,2871.464,2928.015,2896.594,2904.185,2928.803,2871.464,2928.015,2896.594,2904.185,2928.803,2871.464,2928.015,2896.594,8895512300,73782479702,0.037728,1,1.084753,,,,,0
2007-3-9,2934.493,2962.421,2891.814,2937.91,2928.015,2934.493,2962.421,2891.814,2937.91,2928.015,2934.493,2962.421,2891.814,2937.91,2928.015,10713910500,89725963574,0.045398,1,0.337943,,,,,0
2007-3-12,2945.923,2958.632,2904.744,2954.914,2937.91,2945.923,2958.632,2904.744,2954.914,2937.91,2945.923,2958.632,2904.744,2954.914,2937.91,10154244400,85496576407,0.043004,1,0.578784,,,,,0
2007-3-13,2958.096,2966.194,2932.234,2964.794,2954.914,2958.096,2966.194,2932.234,2964.794,2954.914,2958.096,2966.194,2932.234,2964.794,2954.914,10718931600,88657286547,0.045369,1,0.334354,,,,,0
2007-3-14,2933.679,2934.454,2868.807,2906.334,2964.794,2933.679,2934.454,2868.807,2906.334,2964.794,2933.679,2934.454,2868.807,2906.334,2964.794,11373073900,93829876741,0.048057,1,-1.971805,,,,,0
2007-3-15,2905.976,2955.462,2905.976,2951.698,2906.334,2905.976,2955.462,2905.976,2951.698,2906.334,2905.976,2955.462,2905.976,2951.698,2906.334,10174575400,86641125793,0.042865,1,1.560867,,,,,0
2007-3-16,2964.094,2979.708,2899.032,2930.481,2951.698,2964.094,2979.708,2899.032,2930.481,2951.698,2964.094,2979.708,2899.032,2930.481,2951.698,12268130800,1.05E+11,0.051624,1,-0.718808,,,,,0
2007-3-19,2864.256,3037.999,2852.858,3014.442,2930.481,2864.256,3037.999,2852.858,3014.442,2930.481,2864.256,3037.999,2852.858,3014.442,2930.481,10997175200,94819910144,0.046267,1,2.865091,,,,,0
2007-3-20,3024.781,3033.02,2998.804,3032.195,3014.442,3024.781,3033.02,2998.804,3032.195,3014.442,3024.781,3033.02,2998.804,3032.195,3014.442,9276189000,81627441312,0.038989,1,0.588937,,,,,0
2007-3-21,3042.098,3057.71,3020.949,3057.38,3032.195,3042.098,3057.71,3020.949,3057.38,3032.195,3042.098,3057.71,3020.949,3057.38,3032.195,9919012700,89306939158,0.041651,1,0.83058,,,,,0
2007-3-22,3080.602,3099.819,3059.381,3071.225,3057.38,3080.602,3099.819,3059.381,3071.225,3057.38,3080.602,3099.819,3059.381,3071.225,3057.38,12606554500,1.13E+11,0.052799,1,0.452846,,,,,0
2007-3-23,3071.808,3085.324,3008.154,3074.286,3071.225,3071.808,3085.324,3008.154,3074.286,3071.225,3071.808,3085.324,3008.154,3074.286,3071.225,11868641700,1.05E+11,0.049691,1,0.09966,,,,,0
2007-3-26,3083.938,3123.179,3069.473,3122.811,3074.286,3083.938,3123.179,3069.473,3122.811,3074.286,3083.938,3123.179,3069.473,3122.811,3074.286,12266053700,1.10E+11,0.051336,1,1.57842,,,,,0
2007-3-27,3126.025,3145.044,3103.779,3138.826,3122.811,3126.025,3145.044,3103.779,3138.826,3122.811,3126.025,3145.044,3103.779,3138.826,3122.811,12457893100,1.14E+11,0.052128,1,0.512836,,,,,0
2007-3-28,3140.68,3180.332,3052.078,3173.018,3138.826,3140.68,3180.332,3052.078,3173.018,3138.826,3140.68,3180.332,3052.078,3173.018,3138.826,16726793900,1.51E+11,0.069899,1,1.089329,,,,,0
2007-3-29,3179.803,3273.727,3176.526,3197.537,3173.018,3179.803,3273.727,3176.526,3197.537,3173.018,3179.803,3273.727,3176.526,3197.537,3173.018,14953966100,1.40E+11,0.062382,1,0.772736,,,,,0
2007-3-30,3178.496,3212.389,3157.03,3183.983,3197.537,3178.496,3212.389,3157.03,3183.983,3197.537,3178.496,3212.389,3157.03,3183.983,3197.537,8942400600,82999416766,0.037153,1,-0.423895,,,,,0
2007-4-2,3196.587,3253.435,3196.587,3252.595,3183.983,3196.587,3253.435,3196.587,3252.595,3183.983,3196.587,3253.435,3196.587,3252.595,3183.983,9735044600,93299356849,0.040363,1,2.154913,,,,,0
2007-4-3,3265.676,3292.578,3251.523,3291.299,3252.595,3265.676,3292.578,3251.523,3291.299,3252.595,3265.676,3292.578,3251.523,3291.299,3252.595,10860139100,1.07E+11,0.044981,1,1.189945,,,,,0
2007-4-4,3295.976,3308.148,3266.559,3291.542,3291.299,3295.976,3308.148,3266.559,3291.542,3291.299,3295.976,3308.148,3266.559,3291.542,3291.299,11261610700,1.13E+11,0.046458,1,0.007381,,,,,0
2007-4-5,3286.163,3326.916,3259.626,3319.14,3291.542,3286.163,3326.916,3259.626,3319.14,3291.542,3286.163,3326.916,3259.626,3319.14,3291.542,11452805100,1.14E+11,0.047227,1,0.838449,,,,,0
2007-4-6,3287.684,3334.224,3273.855,3323.585,3319.14,3287.684,3334.224,3273.855,3323.585,3319.14,3287.684,3334.224,3273.855,3323.585,3319.14,11964488100,1.22E+11,0.049316,1,0.133922,,,,,0
2007-4-9,3333.422,3399.515,3333.262,3398.95,3323.585,3333.422,3399.515,3333.262,3398.95,3323.585,3333.422,3399.515,3333.262,3398.95,3323.585,13731410400,1.40E+11,0.056541,1,2.267581,,,,,0
2007-4-10,3405.233,3444.374,3351.105,3444.291,3398.95,3405.233,3444.374,3351.105,3444.291,3398.95,3405.233,3444.374,3351.105,3444.291,3398.95,14780728400,1.53E+11,0.060778,1,1.333973,,,,,0
2007-4-11,3454.417,3497.52,3428.782,3495.224,3444.291,3454.417,3497.52,3428.782,3495.224,3444.291,3454.417,3497.52,3428.782,3495.224,3444.291,14757211400,1.56E+11,0.060666,1,1.478769,,,,,0
